10,99;967096501
10,99;967096701
36,99;967097001
13,5;967694201
32,99;967861001
32,99;967861101
32,99;967861201
42,99;967861301
39,99;967861401
42,99;967861501
42,99;967861601
49,99;967861701
12,99;967914501
16,99;967914601
16,99;967914701
22,99;967914801
14,99;967914901
19,99;967915001
16,99;967915101
20,99;967915201
99,99;967302501
121,99;967302601
464,99;965863701
79,99;967093401
52,99;901058501
27,99;900883801
37,99;900884001
28,49;900967401
22,99;900967601
8,99;900967901
12,99;900968301
31,49;900969501
12,99;900972801
37,49;900973301
20,49;900978801
27,49;900979001
34,49;900979201
15,49;900979701
18,49;900980601
34,99;900981101
13,49;901083401
206,99;901153501
51,99;901153601
41,99;901153701
35,49;901153801
101,99;901153901
25,99;901154001
36,99;901154101
34,49;901154201
19,99;967976201
32,99;967976301
42,99;967976401
35,99;967976501
35,99;967976601
42,99;967976701
59,99;967976801
14,29;900834201
5,89;967239601
66,99;901005501
90,99;966609701
194,99;901007001
51,99;901009001
44,99;966609901
61,99;966610001
46,99;966610101
73,99;967089201
36,99;967089301
41,99;967674501
48,99;967679601
61,99;967674901
81,99;967679801
86,99;967675501
123,99;967798501
80,99;967916701
93,99;967948501
110,99;967917301
146,99;967948601
99,99;970472701
99,99;970472801
119,99;970472901
119,99;970473001
124,99;970473101
124,99;970473201
144,99;970473301
149,99;970473501
149,99;970473601
164,99;970474001
164,99;970474101
174,99;970474201
174,99;970474301
12,69;900877501
3,29;901019701
3,89;901019901
9;901020401
10,69;901020601
14,39;901020801
3,39;901020901
3,89;901021301
3,89;901021501
6,59;901021701
6,59;901021801
6,69;901021901
27,99;901022101
46,99;901022201
7,29;901023901
8,69;901024401
12,49;901024701
5,19;901026801
2,79;901027401
2,99;901028701
4,79;901029901
8,79;901030701
9,79;901031001
11,39;901031301
12,49;901031601
6,59;901032001
22,79;966780901
23,29;901160701
35,99;901160801
2,59;967311701
2,59;967312101
2,59;967312601
7,99;967980501
13,99;967980601
6,69;967313001
7,89;967313501
4,89;967314001
6,29;967314501
4,09;967315001
5,69;967315801
7,89;967668901
7,89;967666401
7,89;967666601
12,09;967666801
13,09;967667001
10,09;967667201
11,09;967667401
9,49;967316401
12,09;967316501
12,39;967304401
14,19;967304501
14,19;967304601
9,49;967304701
18,49;967304801
13,09;967304901
13,89;967305101
17,69;967305201
22,19;967305401
41,49;967674001
41,49;900880501
60,29;900880601
31,29;900880801
3,79;900883001
4,69;900944201
35,49;901089501
27,49;901089701
62,99;901089901
27,49;901090101
27,49;901090301
26,99;901090501
25,99;901090701
9,29;901090901
21,99;901091201
28,49;901091401
19,49;901091601
20,49;901091701
42,49;901091801
52,99;901092001
19,49;901095101
6,89;967305901
14,19;967306301
17,59;967099701
23,19;967909001
27,19;967102101
30,69;967674201
11,19;967306701
14,19;967307001
19,79;967307201
31,19;967102201
36,19;967102401
29,19;967632701
25,69;967632801
23,19;967106401
19,79;967305601
23,69;967307801
34,19;967633001
36,19;967632901
37,19;967102501
10,09;967687001
13,09;967687201
15,09;967909101
85,99;900863401
96,99;900863501
41,99;901074901
51,99;901075101
14,49;967690501
25,99;967247301
39,49;967247401
56,99;967325101
33,99;967247501
88,49;967247601
41,99;967244701
34,49;967244801
68,49;967245201
16,49;967255801
51,99;967245301
101,49;967245401
51,99;967248901
45,99;967249001
91,49;967249301
74,99;967249801
143,99;967249901
56,99;967251101
98,49;967251301
49,99;967999801
49,99;967869201
54,99;967869401
69,99;967869601
30,99;900897501
78,99;966749301
35,99;900902501
68,99;900902701
37,99;900904101
44,99;900904301
15,99;900904401
82,99;966647101
92,99;966647301
109,99;970480401
329,99;970480601
8,99;900904501
41,99;900904601
49,99;967926801
14,99;967926901
127,99;966769401
35,99;967927001
38,99;967927101
69,99;970481101
45,99;967927201
56,99;967927501
106,99;967927801
149,99;967045101
199,99;967669901
59,99;967986501
219,99;967048901
269,99;967986701
319,99;967986801
2,55;900895501
106,99;900902901
121,99;900903201
4,29;900905801
4,99;966531001
13,49;966485201
6,39;966485801
6,39;966486001
6,69;966486101
6,69;966486201
7,79;966486301
21,29;966486401
15,59;966486501
6,79;900909501
2,29;900909601
23,39;900909701
14,49;900909901
13,69;900910701
4,19;900911001
4,19;900911301
4,19;900911501
4,19;900911801
4,19;900912001
4,19;900912201
4,19;900912401
8,39;900912701
4,19;900913001
85,99;900914601
5,79;966494301
5,99;966486901
68,99;900915301
5,79;900915701
136,99;900916701
20,99;900927901
5,69;900929401
37,99;901010501
69,99;901010601
24,99;966408201
22,99;966408701
27,99;966408801
12,99;901015901
6,59;966408901
14,49;901016301
6,79;966409001
6,79;966409101
2,59;901021201
1,89;901082101
1,49;901082201
1,49;901082301
2,89;901082401
2,99;901082601
4,89;967608501
6,29;901083601
2,69;966694401
6,39;901084701
11,99;901094201
154,99;967171801
50,99;967998701
30,99;966409801
18,99;966409901
112,99;966410001
5,99;901161101
8,79;901161301
5,99;901161401
22,69;901161601
5,69;966960801
8,09;966961001
6,19;901161801
9,19;901162001
5,59;901162201
3,99;901162401
2,29;901162501
2,99;901162701
3,39;901163001
6,79;901163201
6,79;901163401
3,39;901163601
7,89;901163701
6,79;901164001
4,19;901164201
4,89;901164501
4,19;901165401
5,09;901165601
11,19;901165801
6,99;967172001
23,89;967998901
2,19;901166301
2,09;901166601
5,19;901166801
3,39;901167001
61,99;967039401
95,99;967039501
32,99;967039601
66,99;967039701
25,99;967039101
33,99;967043801
80,99;967043901
51,99;967043401
67,99;967040701
3,59;967040801
3,29;967042401
3,19;967042501
3,19;967042901
5,59;967043001
4,39;967043101
3,29;967043201
4,49;967043301
23,99;967039001
53,99;967692901
12,99;967693001
58,99;967693101
104,99;967799001
37,99;967693201
34,99;967693301
34,99;967693401
95,99;967693601
15,49;967693801
24,99;967693901
4,79;967694001
12,69;967694301
109,99;967999001
2.099,99;967974306
41,49;900917201
32,49;900917401
29,99;967974501
56,99;900917901
7,99;970504301
444,99;966424101
36,99;900926801
619,99;966606501
92,99;966625801
144,99;966625901
139,99;966626001
199,99;966626101
5,39;900948001
6,59;900948101
13,99;900948201
14,99;900948301
22,49;900948401
59,99;900948601
56,99;900948701
209,99;966606601
269,99;966606701
349,99;966606801
159,99;900948901
4,89;900949201
6,19;900949301
4,69;900949401
11,99;900949601
319,99;967246001
364,99;967246101
429,99;967246201
224,99;967296201
340,99;967296401
414,99;967296501
69,99;967974601
94,99;967974801
129,99;967975001
179,99;967975201
249,99;967975401
299,99;967975601
39,99;970489701
1,89;901103801
159,99;970498601
54,99;970485501
79,99;970485601
109,99;970485701
129,99;970485801
59,99;970485901
84,99;970486001
129,99;970486101
129,99;970486201
399,99;967085301
499,99;967085401
144,99;970508901
154,99;970511001
94,99;970511201
11,69;901086501
23,99;585207001
26,49;585206901
60,99;901060601
20,99;966970001
21,99;966970101
23,99;966970201
23,99;967101701
26,49;967101801
23,99;967101901
23,99;591185901
29,49;967263501
19,99;970449101
172,99;901060701
242,99;901060801
89,99;967099001
106,99;967087201
159,99;967087301
213,99;967656601
255,99;967657001
370,99;967085901
260,99;967263601
444,99;967656701
314,99;967656801
569,99;967109301
439,99;967263701
214,99;970510801
154,99;970510901
309,99;970511401
199,99;970511501
51,99;967624001
61,99;967854301
82,99;967854401
92,99;967856601
72,99;967856701
92,99;967856801
102,99;967856901
170,99;967057901
201,99;967058201
97,99;582181001
39,99;970508301
69,99;970508501
99,99;970508601
79,99;970508701
129,99;970508801
119,99;970509001
37,99;967623801
49,99;967623901
54,99;967981101
74,99;967986301
94,99;967986401
104,99;967854101
309,99;967667801
199,99;967667901
129,99;970511601
74,99;970511701
149,99;970511801
89,99;970511901
122,99;966786101
105,99;967258501
379,99;967667601
244,99;967667701
104,99;967853701
114,99;967853801
360,99;967853901
250,99;967854001
189,99;970489101
129,99;970489201
144,99;970512801
84,99;970512901
164,99;967602701
68,99;967608201
90,99;967608301
100,99;967608401
139,99;967079301
159,99;967079401
184,99;967079501
114,99;967854201
329,99;967668001
219,99;967668101
154,99;970512001
99,99;970512101
174,99;970512201
114,99;970512301
174,99;970512401
114,99;970512501
155,99;967603001
184,99;970512601
124,99;970512701
26,39;966641301
32,99;966641401
40,49;966646101
27,49;900986101
27,99;900986201
30,49;900986301
14,49;900986401
13,39;900989001
37,99;585227301
18,99;585227201
9,09;901082701
9,59;901082801
11,69;901082901
9,59;587083101
9,09;901086101
9,59;901086301
11,69;901086701
9,59;901086901
9,59;901087001
9,59;901087201
9,59;901087401
11,69;901087601
27,49;967089401
29,49;967089501
13,49;967909801
8,49;967909901
10,49;967910001
40,99;967857001
10,49;967857101
28,49;967909601
33,49;967909501
12,99;597771101
59,99;967896101
199,99;588977301
19,99;592615801
52,9;967104601
49,99;970502701
11,99;967104501
52,9;967104701
29,99;967104802
19,99;967104902
35,9;967104301
16,9;966809501
79,99;966809602
12,9;966809701
15,9;966809801
179,99;967933201
1.999,99;967974406
1.799,00;967264306
799;967646806
999;967647206
1.099,00;967845306
1.299,00;967845106
1.499,00;967845206
629,99;970462806
729,99;970462906
1.899,00;967264606
1.099,00;967647306
899;970450706
1.199,00;967845706
1.399,00;967845506
1.599,00;967845606
1.219,99;967984306
2,31;505252803
22,41;505253502
23,11;505253602
6,19;505254006
10,58;505254306
17,97;505259004
18,47;510069002
10,35;510116201
4,39;510116301
19,11;510123101
97,95;510173602
0,83;510199801
11,53;510250701
1,77;510250801
22,41;510250901
7,41;510251001
35,85;510251501
26,19;510251901
52,21;510252001
18,81;510276701
18,81;510276801
18,81;510276901
18,81;510277101
56,99;510277201
22,29;510277301
7,72;510310401
11,54;510362201
5,6;510770200
11,53;510780702
6,62;510781667
12,33;510783902
34,09;512831211
61,57;512831214
20,47;512831231
41,48;512831234
2,45;513103709
1,61;513103712
0,79;513109167
5,24;520294501
17,29;520294601
6,06;520294701
1,86;520294801
3,09;520294901
5,72;520295001
16,55;520295101
0,56;520295201
6,77;520295301
9,71;520295401
16,84;520295501
1,01;520295701
13,82;520296001
4,02;520296101
2,74;520296201
4,49;520296301
13,1;520296401
16,64;520296501
1,92;520296601
4,02;520296701
3,84;520296801
1,33;520296901
16,21;520297001
12,9;520297101
3,13;520297401
3,63;520297501
1,01;520297601
1,52;520297801
2,57;520297901
6,27;520298101
3,67;520298701
2,99;520298801
3,93;520299101
5,12;520299201
1,43;520299301
1,93;520299501
0,88;520299601
2,15;520299701
2,02;520299801
2,15;520300001
10,66;520300101
4,19;520300201
2,25;520300301
1,33;520300401
1,14;520300501
10,66;520300801
3,47;520300901
2;520301101
3,03;520301301
3,14;520301501
1,42;520301701
2,77;520301901
3,31;520302001
3,13;520302101
5,88;520302501
2,17;520303301
2,74;520303401
3,13;520303501
1,44;520303601
0,83;520303801
1,92;520303901
5,4;520304301
7,68;520304601
5,95;520304701
7,21;520304801
5,68;520304901
3,87;520305301
1,45;520305401
2,51;520305501
7,1;520305601
4,3;520305901
2,5;520306001
4,94;520306201
12,83;520306401
10,79;520306501
1,82;520306601
25,83;520306801
9,72;520306901
5,74;520307101
5,74;520307201
16,07;520307401
10,85;520307501
11,47;520307601
4,02;520307701
27,91;520308001
12,79;520309001
12,71;520309101
2,57;520309201
1,52;520309301
2,5;520309401
13,65;520309501
4,19;520309601
1,94;520309701
4,19;520309801
12,79;520309901
11,08;520310001
2,08;520310101
1,74;520310301
1,32;520310401
1,37;520310501
1,52;520310601
14,24;520310701
15,1;520311301
17,49;520311401
7,24;520311501
1,73;520311701
7,88;520311801
2,57;520311901
1,4;520312001
1,63;520312101
7,88;520312301
3,39;520312401
20,9;520312501
3,13;520312801
3,13;520312901
4,31;520313101
2,36;520313301
30,29;520313401
29,86;520313501
3,13;520313701
2,67;520313801
3,08;520313901
6,43;520314001
21,59;520314101
8,18;520314201
2,77;520314301
2,88;520314401
1,49;520314501
28,41;520314601
4,7;520314701
3,92;520314801
2,74;520314901
1,93;520315001
18,72;520315201
14,93;520315401
2,23;520315901
14,08;520316001
12,38;520316101
1,93;520316201
8,98;520316301
8,52;520316401
2,95;520316501
1,49;520316601
1,87;520316701
7,33;520316801
2,9;520316901
3,75;520317201
1,26;520317301
3,37;520317601
11,42;520317701
10,91;520317801
5,16;520317901
3,06;520318001
3,06;520318201
4,5;520318401
0,68;520318501
2,68;520318701
0,83;520318801
2,08;520319201
2,02;520319601
3,47;520319801
17,49;520320001
3,84;520320101
1,87;520320301
1,01;520320501
2,34;520320601
1,46;520320801
5,72;520320901
1,46;520321001
2;520321101
2,21;520321301
12,11;520321401
1,01;520321501
2,26;520321601
0,83;520321701
13,79;520321901
1,87;520322101
3,47;520322201
17,61;520322301
5,13;520322401
4,76;520322501
4,49;520322601
3;520322701
1,7;520322801
2,15;520322901
1,12;520323001
9,97;520323201
6,18;520323301
6,18;520323401
2,24;520323601
4,58;520323701
1,7;520323801
1,73;520323901
2,57;520324001
1,96;520324101
2;520324201
2,53;520324301
13,79;520324401
1,36;520324501
8,27;520324601
5,31;520324801
4,81;520324901
15,39;520325101
2,07;520325201
1,01;520325301
1,01;520325401
1,21;520325501
1,67;520325601
2,7;520325701
10,28;520325801
0,79;520325901
4,75;520326101
17,85;520326201
8,52;520326301
3,72;520326501
1,94;520326701
1,01;520326901
1,01;520327001
3,76;520327101
1,26;520327201
1,43;520327301
5,78;520327401
0,68;520327501
1,01;520327601
3,12;520327701
8,45;520327801
23,78;520327901
3,57;520328101
12,28;520328201
2,89;520328301
13,64;520328401
2,26;520328501
2,25;520328601
1,46;520328801
4,63;520328901
14,27;520329001
3,47;520329101
4,94;520329201
2,88;520329301
2,89;520329401
3,89;520329501
3,84;520329601
3,08;520329701
3,51;520329801
3,93;520329901
9,52;520330001
4,56;520330101
4,24;520330301
40,91;520330401
17,6;520330501
24,13;520330601
44,54;520330701
13,79;520330801
5,39;520331001
2,44;520331201
15,33;520331301
24,79;520331401
10,08;520331501
29,24;520331601
0,49;520331701
2,36;520331801
2,37;520331901
1,17;520332101
1,56;520332201
4,89;520332301
1,01;520332401
4,97;520332501
3,51;520332801
3,52;520332901
3,31;520333001
1,01;520333101
1,01;520333401
2,37;520333501
1,7;520333601
2,95;520333701
2,95;520333901
2,45;520334101
1,95;520334201
1,7;520334301
13,79;520334401
14,61;520334501
4,07;520334601
5,58;520334701
1,12;520334801
9,28;520334901
2;520335001
1,96;520335101
15,82;520335201
1,01;520335301
10,35;520335401
2,02;520335501
2,02;520335601
1,01;520335701
3,72;520335801
7,71;520336001
3,06;520336101
11,83;520336301
15,39;520336401
5,31;520336501
1,95;520336601
1,01;520336801
3,55;520336901
4,07;520337001
1,49;520337201
3,53;520337301
1,01;520337401
0,67;520337501
1,3;520337701
11,72;520337901
4,02;520338001
3,57;520338101
13,98;520338201
2,37;520338301
1,7;520338401
1,8;520338501
1,89;520338601
0,57;520338701
7,09;520338801
1,01;520338901
1,01;520339001
7,53;520339101
15,85;520339301
3,93;520339401
2,95;520339501
43,39;520339601
0,77;520339701
0,83;520340001
2,02;520340101
1,82;520340201
1,01;520340301
0,83;520340401
1,93;520340501
0,77;520340601
2,02;520340701
1,82;520340801
2,75;520341101
1,79;520341201
1,14;520341501
1,01;520341601
1,43;520341701
3,4;520341901
12,51;520342101
4,57;520342401
2,48;520342501
5,74;520342601
1,01;520342701
17,45;520342801
9,97;520343101
13,09;520343201
1,01;520343301
7,85;520343401
7,46;520343501
1,01;520343601
1,33;520343701
6,76;520343801
14,3;520343901
17,96;520344001
12,78;520344101
3,58;520344201
1,73;520344301
4,27;520344401
0,83;520344501
4,66;520344701
1,01;520344801
24,5;520345101
2,69;520345201
3;520345301
2,67;520345401
1,84;520345501
1,3;520345601
2,69;520345701
2,49;520345801
4,64;520345901
46,17;520346001
4,47;520346101
44,87;520346201
19,6;520346601
3,9;520346901
55,28;520347101
1,3;520347201
11,08;520347401
24,48;520347501
1,5;520347601
10,97;520347701
1,46;520347801
2,51;520347901
15,66;520348001
2,08;520348101
4,72;520348301
16,18;520348501
14,01;520348801
1,73;520348901
2,69;520349001
6,01;520349101
2,64;520349201
2,45;520349301
1,44;520349401
5,65;520349601
17,91;520349701
12,14;520349801
1,08;520350101
0,68;520350201
2,24;520350301
0,8;520350401
0,8;520350501
18,78;520350701
1,62;520350801
1,82;520350901
18,94;520351001
0,74;520351101
5;520351201
4,95;520351301
4,95;520351401
16,26;520351501
12,83;520351601
26,6;520351701
40,26;520351801
2,62;520351901
98,15;520352001
44,87;520352101
1,18;520352501
1,05;520352601
1,18;520352701
1,05;520352801
1,05;520352901
0,74;520353001
2,75;520353101
1,75;520353201
3,96;520353301
3,01;520353401
5,06;520353501
1,01;520353601
7,72;520353701
6,66;520353901
1,95;520354001
2,76;520354101
1,01;520354201
2,88;520354401
21,18;520354501
2,8;520354601
1,64;520354701
1,96;520354801
2,86;520354901
2,12;520355001
7,65;520355101
66,65;520355201
17,06;520355401
1,96;520355801
1,01;520356201
10,88;520356501
1,01;520356801
1,01;520357301
3,9;520357501
1,01;520357601
16,23;520357701
6,96;520357801
2,39;520358201
32,8;520358301
1,12;520358401
17,02;520358501
10,9;520358601
17,65;520358701
1,95;520358801
7,09;520358901
8,37;520359001
9,67;520359201
1,12;520359801
3,82;520360001
1,33;520360101
55,89;520360201
17,92;520360301
15,9;520360401
21,66;520360501
9,85;520360601
7,65;520360701
4,05;520360801
1,8;520360901
1,33;520361001
0,83;520361501
25,42;520361701
4,38;520361901
27,99;520362101
21,81;520362201
3,14;520362401
2,89;520362501
1,21;520362601
52,76;520362701
20,6;520362801
17,02;520362901
1,3;520363401
1,01;520363601
1,4;520364001
1,01;520364401
20,92;520365101
27,56;520365201
17,92;520365401
50,55;520365701
1,33;520365901
1,79;520366001
9,23;520366101
23,35;520366201
23,55;520366301
14,65;520366401
22,32;520366501
20,17;520366701
0,83;520366901
9,89;520367001
1,96;520367401
6,09;520367501
27,18;520367601
1,95;520367701
2,67;520367801
3,12;520367901
1,43;520368001
9,59;520368101
9,01;520368201
20,53;520368901
18,85;520369001
1,49;520369501
1,33;520369601
84,26;520369801
40,1;520369901
20,86;520370101
21,97;520370201
23;520370301
29,1;520370401
3,64;520370501
18,08;520370601
1,33;520370701
26,69;520370801
15,66;520371101
2,15;520371501
11,75;520371601
2,89;520371701
31,13;520371801
1,14;520371901
5,4;520372001
13,44;520372201
25,23;520373001
7,95;520373201
5,57;520373301
13,85;520373701
29,31;520373801
2,37;520373901
4,62;520374101
1,21;520374201
3,2;520374301
2,15;520374401
1,45;520374501
4,33;520374601
14,8;520374701
1,95;520374801
13,28;520374901
9,07;520375001
1,49;520375101
23,45;520375301
33,97;520375401
2,13;520375501
19,15;520375901
22,91;520376001
10,36;520376101
12,47;520376201
21,22;520376501
15,95;520376601
14,29;520376801
12,09;520376901
14,9;520377101
2,75;520377201
3,11;520377301
3,21;520377501
7,24;520377601
3,62;520377801
16,27;520377901
3,13;520378001
2,89;520378101
7,09;520378201
9,63;520378301
1,84;520378401
5,21;520378501
1,12;520378601
4,12;520378701
1,84;520378801
4,51;520378901
1,12;520379001
19,54;520379301
31,52;520379401
7,89;520379501
7,6;520379601
18,06;520379801
4,64;520380001
5,43;520380201
25,55;520380301
0,83;520380401
4,25;520380501
3,59;520380601
90,44;520380801
27,51;520380901
24;520381301
24,93;520381401
14,91;520381701
20,18;520381801
21,02;520381901
11,4;520382201
2,78;520382301
11,82;520382401
2,07;520382501
3,83;520382601
1,7;520382701
37,66;520382801
17,31;520383001
25,5;520383101
1,84;520383201
128,22;520383301
10,06;520383401
1,21;520383601
78,46;520384601
50,68;520384801
10,67;520384901
9,44;520385001
15,02;520385201
4,01;520385501
105,25;520386201
5,27;520387801
13,02;520387901
2,8;520388001
2,92;520388301
2,28;520388401
2,61;520388501
2,76;520388601
2,88;520388701
3,09;520388801
2,86;520388901
2,82;520389001
2,07;520389201
6,84;520389301
2,17;520389401
2,23;520389601
1,64;520389701
1,5;520389801
1,88;520389901
2,45;520390001
3,47;520390101
11,78;520390201
17,96;520390301
1,01;520390401
3,5;520390501
5,18;520390601
2,67;520390801
3,09;520391001
1,57;520391101
0,67;520391301
1,33;520391401
2,2;520391501
1,14;520391601
1,01;520391701
2,28;520391801
2,64;520391901
4,51;520392001
2,28;520392201
7,04;520392301
2,31;520392401
2,06;520392501
1,01;520392601
7,01;520392701
1,33;520392801
3,22;520393301
2,24;520393401
2,24;520393601
2,45;520393701
1,01;520393901
1,01;520394001
8,14;520394101
2,08;520394201
5,27;520394401
1,01;520394501
0,74;520394601
1,44;520394701
4,89;520394801
4,77;520395001
4,77;520395101
4,59;520395201
4,59;520395301
2,61;520395501
3,36;520395801
39,71;520395901
5,31;520396001
6,14;520396101
181,14;520396301
5,12;520396401
5,12;520396601
5,12;520396701
3,57;520396801
1,44;520397001
2,23;520397101
5,12;520397301
2,31;520397401
0,74;520397501
2,24;520397601
4,77;520397701
4,77;520397801
2,24;520397901
4,3;520398001
4,8;520398101
2,59;520398201
1,5;520398301
1,04;520398501
1,5;520398601
3,22;520398701
2,28;520398801
3,99;520398901
5,4;520399001
1,32;520399201
5,53;520399301
5,53;520399401
1,62;520399501
13,79;520399801
1,01;520399901
2,07;520400101
1,44;520400201
0,68;520400301
66,1;520400601
1,12;520400901
0,83;520401101
20,6;520401201
1,01;520401301
1,01;520401401
1,01;520401601
1,5;520401701
3,4;520401801
5;520401901
1,01;520402001
0,86;520402101
17,85;520402801
17,97;520403101
19,02;520403401
16,41;520403601
1,95;520404301
3,53;520404401
3,89;520404601
4,02;520404801
42,64;520404901
31,59;520405001
34;520405101
34,43;520405201
1,93;520405301
1,94;520405401
14,82;520405501
5,64;520405601
1,79;520405701
7,33;520405801
44,95;520405901
7,09;520406001
16,8;520406101
5,99;520406401
1,12;520406501
1,12;520406701
5,49;520406801
58,77;520406901
2,75;520407001
33,28;520407101
68,31;520407201
24,34;520407301
99,98;520407401
90,44;520407701
24,4;520408201
24,1;520408401
4,88;520408701
14,8;520408801
8,97;520408901
2,48;520409001
15,11;520409201
2,57;520409301
3,57;520409501
12,42;520409901
20,22;520410201
13,03;520410301
1,12;520410501
10,35;520410601
29,51;520410701
3,99;520411101
23,9;520411301
42,59;520411401
5,21;520411501
7,14;520411601
27,32;520411701
13,04;520411801
16,04;520411901
1,75;520412001
6,19;520412101
2,13;520412201
4,64;520412301
49,39;520412401
18,81;520412501
90,44;520412601
7,88;520412701
1,43;520412801
57,31;520413101
17,68;520413201
90,44;520413301
23,72;520413801
14,35;520414301
90,44;520414401
21,87;520414501
12,63;520414701
2,57;520414801
23,73;520415001
3,93;520415101
4,14;520415301
4,12;520415601
12,48;520415701
9,01;520415801
12,17;520416201
18,11;520416601
34,78;520416701
13,17;520416801
14,99;520416901
11,85;520417101
12,48;520417301
12,38;520417601
14,59;520418101
3,34;520418401
38,14;520418601
38,14;520418801
6,44;520418901
1,82;520419001
1,82;520419101
4,26;520419201
4,31;520419301
4,77;520419401
8,56;520419501
26,2;520419601
65,08;520419701
32,48;520419901
5,49;520420001
8,47;520420101
0,53;520420201
19,06;520420401
5,14;520420601
3,08;520421001
4,21;520421201
1,01;520421301
38,14;520421401
5,63;520421501
25,25;520421601
65,08;520421701
25,42;520421801
5,91;520421901
7,72;520422001
32,45;520422201
3,38;520422401
2,36;520422601
33,38;520422701
1,01;520422901
1,01;520423001
2,37;520423201
2,44;520423301
2,37;520423401
2,37;520423501
2,37;520423701
1,7;520424001
2,37;520424201
1,01;520424301
2,8;520424501
1,01;520424701
6,4;520424801
1,96;520424901
1,7;520425001
1,7;520425201
47,66;520425301
10,52;520425401
1,01;520425501
1,12;520425601
4,21;520426101
20,34;520426201
0,83;520426501
5,93;520426601
1,82;520426901
1,93;520427001
27,77;520427101
1,33;520427501
2,4;520427801
2,23;520428101
11,84;520428201
2,45;520428401
43,97;520428601
4,12;520428801
4,08;520429001
37,7;520429901
0,83;520430101
1,33;520430401
41,88;520430601
3,92;520431101
1,93;520431201
5,4;520431401
8;520431601
54,44;520432001
71,2;520432101
0,83;520432201
3,07;520432401
1,7;520432501
12,61;520432601
2,5;520432901
1,92;520433001
1,82;520433201
25,44;520433401
28,54;520433801
31,46;520434101
1,3;520434301
1,3;520434401
1,3;520434601
5,49;520434701
13,59;520434801
2,46;520434901
1,55;520435001
23,44;520435101
11,33;520435201
9,27;520435301
1,33;520435401
4,45;520435901
2,68;520436001
12,29;520436101
9,98;520436401
20,4;520436501
39,23;520436601
4,47;520437101
5,83;520437201
2,36;520437301
11,2;520437401
9,98;520437601
1,92;520437701
20,56;520437801
49,36;520437901
4,53;520438101
11,48;520438201
49,36;520438301
49,5;520438501
16,51;520438701
3,06;520438901
2,34;520439101
11,48;520439501
33,39;520439601
38,72;520439701
13,73;520439801
4,43;520439901
2,61;520440001
49,36;520440101
31,52;520440401
31,52;520440501
35,97;520440601
5,09;520440801
3,4;520440901
4,57;520441101
4,3;520441201
1,4;520441401
